max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13538 [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2] [14, 8, 7, 6, 9, 11, 10, 3, 13, 0, 1, 5, 12, 4, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
max:13560 [14, 8, 7, 4, 1, 11, 10, 3, 13, 0, 5, 9, 12, 6, 2] [14, 8, 7, 4, 9, 11, 10, 3, 13, 0, 1, 5, 12, 6, 2]
